STRUCTURE_NUMBER_008,LOCATION_009,"coordinates (lat, lon)",ADT_029,PERCENT_ADT_TRUCK_109,ADTT,SLF,ADTT_SL,YEAR_BUILT_027,YEAR_RECONSTRUCTED_106,EFFECTIVE_YEAR,AGE,STRUCTURE_KIND_043A,AM_years,AE_years,Risk_Index
010750AA0142001,150 FT N OF FM 68,"33.280042, -96.05011",226,0.0,0.0,1.0,0.0,1982,0.0,1982.0,43.0,4,,,0.0
010750AA0456001,0.7 MI E OF FM 100,"33.450113, -95.540728",20,0.0,0.0,1.0,0.0,1982,0.0,1982.0,43.0,3,,,0.0
010750AA0488001,1.3 MI E OF FM 100,"33.375082, -95.525731",10,0.0,0.0,1.0,0.0,1992,0.0,1992.0,33.0,3,,,0.0
010600AA0197001,0.3 Mi E of CR 4260,"33.251241, -95.372898",10,0.0,0.0,1.0,0.0,1996,0.0,1996.0,29.0,3,,,0.0
240720B60640003,0.2 MI S OF IH 10,"31.453252, -106.292883",12710,0.0,0.0,1.0,0.0,1952,2014.0,2014.0,11.0,3,,,0.0
251000AA0242001,0.2 MI E OF SH 6,"34.115116, -99.441706",15,0.0,0.0,1.0,0.0,1937,0.0,1937.0,88.0,4,,,0.0
010750AA0399001,0.6 MI N OF US 82,"33.354535, -96.192731",60,0.0,0.0,1.0,0.0,1992,0.0,1992.0,33.0,3,,,0.0
010750AA0509001,1.1 MI NE OF FM 898,"33.322095, -96.1535",20,0.0,0.0,1.0,0.0,2001,0.0,2001.0,24.0,3,,,0.0
010750AA0516001,0.5 MI W OF FM 896,"33.265608, -96.152456",70,0.0,0.0,1.0,0.0,2000,0.0,2000.0,25.0,3,,,0.0
010750AA0523001,1.5 MI E OF US 96,"33.260412, -96.174646",20,0.0,0.0,1.0,0.0,2003,0.0,2003.0,22.0,4,,,0.0
010750AA0523002,0.5 MI SE OF SH 121,"33.265164, -96.173868",10,0.0,0.0,1.0,0.0,1988,2006.0,2006.0,19.0,4,,,0.0
010750AA0534001,1.1 MI SOUTH OF SH 11,"33.283368, -96.181042",10,0.0,0.0,1.0,0.0,1999,0.0,1999.0,26.0,3,,,0.0
010750AA0535001,0.6 MI N OF SH 121,"33.27085, -96.183983",60,0.0,0.0,1.0,0.0,1990,0.0,1990.0,35.0,3,,,0.0
010750AA0537001,0.95 MI N OF CR 4440,"33.282266, -96.211618",30,0.0,0.0,1.0,0.0,1965,0.0,1965.0,60.0,3,,,0.0
010750AA0495001,1.2 MI N OF CR 2865,"33.385811, -95.522462",64,0.0,0.0,1.0,0.0,1990,0.0,1990.0,35.0,4,,,0.0
130450AA0362001,0.85 MI W OF CR 201,"29.423724, -96.45573",370,0.0,0.0,1.0,0.0,1930,1954.0,1954.0,71.0,4,,,0.0
130450AA0452001,0.1 MI W OF CR 152,"29.384669, -96.360657",250,0.0,0.0,1.0,0.0,1990,0.0,1990.0,35.0,3,,,0.0
130450AA0453001,5.35 MI S OF CR 163,"29.235702, -96.35015",75,0.0,0.0,1.0,0.0,1990,2001.0,2001.0,24.0,4,,,0.0
130450AA0454001,3.45 MI S OF JCT CR 230,"29.334767, -96.42202",50,0.0,0.0,1.0,0.0,1998,0.0,1998.0,27.0,3,,,0.0
130450AA0617001,AT JCT OF FISCHER-BULLER,"29.545732, -96.343821",100,0.0,0.0,1.0,0.0,2010,0.0,2010.0,15.0,3,,,0.0
130080AA5114001,1.63 MI SE OF FM 109,"30.042883, -96.251029",60,0.0,0.0,1.0,0.0,2023,0.0,2023.0,2.0,3,,,0.0
130080AA5167002,1.8 MI W OF FM 2502,"30.032952, -96.32131",65,0.0,0.0,1.0,0.0,2023,0.0,2023.0,2.0,3,,,0.0
130080AA5501001,0.7 MI W OF FM 331,"29.590139, -96.091607",69,0.0,0.0,1.0,0.0,2021,0.0,2021.0,4.0,3,,,0.0
130080AA5519001,0.25 MI N OF FM 1456,"30.023167, -96.110888",60,0.0,0.0,1.0,0.0,2024,0.0,2024.0,1.0,3,,,0.0
122370AA0322001,0.80 MI W OF FM 1098,"30.061569, -96.003917",1512,0.0,0.0,1.0,0.0,1999,0.0,1999.0,26.0,3,,,0.0
130450AA0103001,3.88 MI SW OF SH 71,"29.362534, -96.323823",50,0.0,0.0,1.0,0.0,2023,0.0,2023.0,2.0,3,,,0.0
122370AA0395001,1.10 MI W OF FM 362,"30.034334, -95.570476",910,0.0,0.0,1.0,0.0,2007,0.0,2007.0,18.0,3,,,0.0
122370AA0404002,0.25 MI N OF FM 3346,"30.032797, -96.023245",5,0.0,0.0,1.0,0.0,2013,0.0,2013.0,12.0,3,,,0.0
122370AA0587005,1.7 MI W OF FM 362,"29.525341, -95.590268",735,0.0,0.0,1.0,0.0,1990,0.0,1990.0,35.0,3,,,0.0
122370AA0630005,0.65 MI W OF STEFKA RD,"29.560922, -96.045817",10,0.0,0.0,1.0,0.0,2000,0.0,2000.0,25.0,3,,,0.0
122370AA2693005,0.3 MI N OF US 290,"30.053485, -96.004487",638,0.0,0.0,1.0,0.0,1990,0.0,1990.0,35.0,3,,,0.0
122370BH2542001,0.76 MI S OF BRUMLOW RD,"30.025739, -96.002164",10,0.0,0.0,1.0,0.0,2014,0.0,2014.0,11.0,3,,,0.0
122370C00045001,0.2 MI W OF SH 159,"30.055164, -96.051185",1330,0.0,0.0,1.0,0.0,1965,0.0,1965.0,60.0,3,,,0.0
122370C00060001,0.30 MI W OF SH 159,"30.054167, -96.051521",500,0.0,0.0,1.0,0.0,1988,0.0,1988.0,37.0,3,,,0.0
122370E00080001,0.50 MI W OF DURKIN RD,"29.485426, -95.582645",200,0.0,0.0,1.0,0.0,1986,0.0,1986.0,39.0,3,,,0.0
122370EE0375001,0.1 MI E OF BARTLETT RD,"29.474123, -95.49495",350,0.0,0.0,1.0,0.0,2011,0.0,2011.0,14.0,3,,,0.0
122370AA0330001,1 MI N OF NICHOLS SAWMILL,"30.073816, -95.482773",50,0.0,0.0,1.0,0.0,2011,0.0,2011.0,14.0,3,,,0.0
130450AA0124001,3.69 MI S OF FM 109,"29.501449, -96.312143",70,0.0,0.0,1.0,0.0,1977,0.0,1977.0,48.0,4,,,0.0
130450AA0124002,1.9 MI S OF FM 109,"29.511699, -96.313276",70,0.0,0.0,1.0,0.0,1998,0.0,1998.0,27.0,3,,,0.0
130450AA0127002,2.90 MI N OF FM 109,"29.544563, -96.324039",150,0.0,0.0,1.0,0.0,2000,0.0,2000.0,25.0,3,,,0.0
130450AA0129001,1.13 MI W OF FM 1291,"29.533505, -96.354165",40,0.0,0.0,1.0,0.0,2001,0.0,2001.0,24.0,3,,,0.0
130450AA0140001,1.15 MI N OF FM 1291,"29.545294, -96.343762",60,0.0,0.0,1.0,0.0,1992,1994.0,1994.0,31.0,4,,,0.0
130450AA0152003,2.80 MI NW OF FM 949,"29.471182, -96.252957",190,0.0,0.0,1.0,0.0,1995,0.0,1995.0,30.0,3,,,0.0
130450AA0152004,0.15 MI NW OF FM 949,"29.454521, -96.233655",240,0.0,0.0,1.0,0.0,1995,0.0,1995.0,30.0,3,,,0.0
130450AA0153001,0.33 MI E OF IH 10,"29.430643, -96.283255",720,0.0,0.0,1.0,0.0,1995,0.0,1995.0,30.0,3,,,0.0
130450AA0156001,2.75 MI NW OF IH 10,"29.445323, -96.221452",200,0.0,0.0,1.0,0.0,1996,0.0,1996.0,29.0,3,,,0.0
130450AA0161001,1.8 MI SW OF FM 1093,"29.351152, -96.150359",70,0.0,0.0,1.0,0.0,2009,0.0,2009.0,16.0,3,,,0.0
072000AA0154048,1.35 MI SE OF FM 382,"31.533249, -99.482361",10,0.0,0.0,1.0,0.0,1930,1960.0,1960.0,65.0,3,,,0.0
130450AA0164002,2.40 MI SE OF IH 10,"29.421952, -96.215972",30,0.0,0.0,1.0,0.0,1965,0.0,1965.0,60.0,3,,,0.0
130450AA0175002,4.75 MI E OF SUNDERMAN RD,"29.383808, -96.183911",30,0.0,0.0,1.0,0.0,1960,0.0,1960.0,65.0,3,,,0.0
130450AA0178001,1.90 MI NW OF FM 1093,"29.373284, -96.144885",40,0.0,0.0,1.0,0.0,1965,0.0,1965.0,60.0,3,,,0.0
130450AA0181001,1.50 MI S OF FM 949,"29.394209, -96.22344",50,0.0,0.0,1.0,0.0,1970,0.0,1970.0,55.0,3,,,0.0
130450AA0197001,0.05 MI NE OF FM 102,"29.354824, -96.202284",250,0.0,0.0,1.0,0.0,1960,0.0,1960.0,65.0,3,,,0.0
130450AA0255001,0.70 MI NORTH OF US 90A,"29.31211, -96.373631",30,0.0,0.0,1.0,0.0,2000,0.0,2000.0,25.0,3,,,0.0
130450AA0339001,0.60 MI N OF FM 2434,"29.403074, -96.405387",90,0.0,0.0,1.0,0.0,1951,0.0,1951.0,74.0,3,,,0.0
130450AA0347001,3.15 MI SE OF FM 155,"29.370013, -96.441482",90,0.0,0.0,1.0,0.0,1960,0.0,1960.0,65.0,3,,,0.0
130450AA0361002,1.0 MI N OF CR 201,"29.435633, -96.450567",210,0.0,0.0,1.0,0.0,1930,1954.0,1954.0,71.0,3,,,0.0
7.134E+13,0.6 MI W OF FM 2169,"30.25342, -99.40466",10,0.0,0.0,1.0,0.0,1938,0.0,1938.0,87.0,3,,,0.0
072000AA0132028,0.55 MI N OF US 67,"31.472413, -99.494928",10,0.0,0.0,1.0,0.0,1938,0.0,1938.0,87.0,3,,,0.0
130450AA0163001,0.75 MI SE OF IH 10,"29.432876, -96.221666",50,0.0,0.0,1.0,0.0,1988,0.0,1988.0,37.0,3,,,0.0
080770AA0139002,0.8 MI E OF CR 239,"32.535487, -100.184947",150,0.0,0.0,1.0,0.0,1989,0.0,1989.0,36.0,3,,,0.0
080770AA0139004,2.7 MI E OF FM 2598,"32.545819, -100.23333",100,0.0,0.0,1.0,0.0,1948,0.0,1948.0,77.0,3,,,0.0
080770AA0206001,0.2 MI W OF CR 427,"32.374468, -100.274338",16,0.0,0.0,1.0,0.0,1930,0.0,1930.0,95.0,3,,,0.0
080770AA0212001,1.9 MI E OF FM 611,"32.384944, -100.311339",44,0.0,0.0,1.0,0.0,1940,0.0,1940.0,85.0,3,,,0.0
080770AA0220001,1.1 MI N OF CR 452,"32.343124, -100.351282",18,0.0,0.0,1.0,0.0,1960,0.0,1960.0,65.0,3,,,0.0
080770AA0224003,4.6 MI NW OF FM 57,"32.390322, -100.275534",23,0.0,0.0,1.0,0.0,1965,0.0,1965.0,60.0,3,,,0.0
080770AA0239001,1.2 MI S OF FM 2142,"32.501098, -100.124165",100,0.0,0.0,1.0,0.0,1940,0.0,1940.0,85.0,3,,,0.0
080770AA0239002,1.8 MI S OF SH 92,"32.521522, -100.144901",105,0.0,0.0,1.0,0.0,1946,0.0,1946.0,79.0,3,,,0.0
080770AA0283001,0.7 MI W OF FM 2142,"32.515565, -100.110887",12,0.0,0.0,1.0,0.0,1930,0.0,1930.0,95.0,3,,,0.0
5.152E+13,0.7 MI N OF US 82,"33.360925, -101.511242",200,0.0,0.0,1.0,0.0,1955,1985.0,1985.0,40.0,4,,,0.0
130760AA0450002,0.40 MI NW OF FM 955,"29.534669, -96.414099",40,0.0,0.0,1.0,0.0,1989,0.0,1989.0,36.0,3,,,0.0
121020B01921003,0.70 MI W OF CULLEN BLVD,"29.384312, -95.220123",10000,0.0,0.0,1.0,0.0,2001,0.0,2001.0,24.0,4,,,0.0
121020B02521648,0.90 MI W OF ALLEN GENOA,"29.405933, -95.1444",2915,0.0,0.0,1.0,0.0,1963,0.0,1963.0,62.0,4,,,0.0
121020B02521649,0.90 MI W OF ALLEN GENOA,"29.405938, -95.144371",2915,0.0,0.0,1.0,0.0,1963,0.0,1963.0,62.0,4,,,0.0
121020B05073004,1.00 MI N OF US 59,"29.442837, -95.225393",5810,0.0,0.0,1.0,0.0,1969,2021.0,2021.0,4.0,4,,,0.0
121020B07177677,0.1 MI S OF W BELLFORT,"29.392838, -95.283628",750,0.0,0.0,1.0,0.0,1969,0.0,1969.0,56.0,4,,,0.0
121020B09361001,0.10 MI E OF KIRBY DR,"29.415144, -95.245456",4600,0.0,0.0,1.0,0.0,1962,0.0,1962.0,63.0,4,,,0.0
121020B09361011,0.10 MI E OF MAIN ST,"29.415087, -95.243745",8750,0.0,0.0,1.0,0.0,1962,0.0,1962.0,63.0,4,,,0.0
121020B09361057,0.4 MI W OF STELLA LINK,"29.41221, -95.270131",9610,0.0,0.0,1.0,0.0,1959,0.0,1959.0,66.0,4,,,0.0
121020B09361058,0.4 MI W OF STELLA LINK,"29.412219, -95.270103",9610,0.0,0.0,1.0,0.0,1959,0.0,1959.0,66.0,4,,,0.0
121020B09361277,0.1 MI E OF BUFFALO SPDWY,"29.415071, -95.253088",7960,0.0,0.0,1.0,0.0,1959,0.0,1959.0,66.0,3,,,0.0
121020B01921002,0.70 MI W OF CULLEN BLVD,"29.384311, -95.220134",10000,0.0,0.0,1.0,0.0,2002,0.0,2002.0,23.0,4,,,0.0
121020B44185018,AT IH 45 & BUFFALO BYU,"29.454964, -95.222017",10857,0.0,0.0,1.0,0.0,1959,0.0,1959.0,66.0,4,,,0.0
121020B46713228,0.02 MI S OF SUNSET LAKE,"30.031021, -95.071598",50,0.0,0.0,1.0,0.0,1960,0.0,1960.0,65.0,4,,,0.0
121020B46713230,0.01 MI S OF SHORESHADOW,"30.031333, -95.071597",70,0.0,0.0,1.0,0.0,1960,0.0,1960.0,65.0,4,,,0.0
121020B59009003,1.20 MI S OF IH 10,"29.453235, -95.243009",23049,0.0,0.0,1.0,0.0,1958,0.0,1958.0,67.0,4,,,0.0
121020B59801001,0.4 MI S OF IH 10,"29.455215, -95.214925",15380,0.0,0.0,1.0,0.0,1962,0.0,1962.0,63.0,4,,,0.0
121020B62937003,0.10 MI N OF W 34TH ST,"29.490606, -95.264886",6777,0.0,0.0,1.0,0.0,1965,0.0,1965.0,60.0,4,,,0.0
121020B62937004,0.10 MI N OF W 34TH ST,"29.490608, -95.264889",6777,0.0,0.0,1.0,0.0,1965,0.0,1965.0,60.0,4,,,0.0
121020B64289006,2.30 MI E OF US 59,"29.505456, -95.172476",12746,0.0,0.0,1.0,0.0,1994,0.0,1994.0,31.0,4,,,0.0
121020B64289007,2.30 MI E OF US 59,"29.505455, -95.172473",13094,0.0,0.0,1.0,0.0,1994,0.0,1994.0,31.0,4,,,0.0
072260AA0126004,0.30 MI E OF FM 1692,"31.273391, -100.080717",116,0.0,0.0,1.0,0.0,1930,0.0,1930.0,95.0,3,,,0.0
131430AA0561001,0.70 MI E OF FM 2616,"29.255976, -96.555681",205,0.0,0.0,1.0,0.0,1991,0.0,1991.0,34.0,3,,,0.0
131430AA0423002,2.25 MI W OF FM 530,"29.212534, -96.482859",10,0.0,0.0,1.0,0.0,1991,0.0,1991.0,34.0,3,,,0.0
131430AA0434001,2.50 MI SE OF US 77,"29.302511, -96.530431",80,0.0,0.0,1.0,0.0,1992,0.0,1992.0,33.0,3,,,0.0
131430AA0436001,0.75 MI SE OF US 77,"29.305831, -96.542457",110,0.0,0.0,1.0,0.0,1992,0.0,1992.0,33.0,3,,,0.0
131430AA0437001,1.15 MI E OF US 77,"29.315719, -96.535837",10,0.0,0.0,1.0,0.0,1936,0.0,1936.0,89.0,3,,,0.0
131430AA0437002,1.00 MI E OF FM 2314,"29.293034, -96.501985",110,0.0,0.0,1.0,0.0,1995,0.0,1995.0,30.0,3,,,0.0
131430AA0450001,1.30 MI N OF CR 210,"29.312762, -96.524593",10,0.0,0.0,1.0,0.0,1988,0.0,1988.0,37.0,3,,,0.0
131430AA0452001,1.15 MI N OF FM 2314,"29.292689, -96.533337",120,0.0,0.0,1.0,0.0,1987,0.0,1987.0,38.0,3,,,0.0
131430AA0476001,0.45 MI N OF FM 532,"29.345949, -96.530102",50,0.0,0.0,1.0,0.0,1987,0.0,1987.0,38.0,3,,,0.0
131430AA0493001,1.8 MI E OF US 77,"29.315977, -96.531337",40,0.0,0.0,1.0,0.0,1991,0.0,1991.0,34.0,3,,,0.0
131430AA0494001,1.00 MI E OF US 77,"29.321622, -96.534698",130,0.0,0.0,1.0,0.0,1997,0.0,1997.0,28.0,3,,,0.0
072260B00620028,0.30 MI N OF S JACKSON RD,"31.254817, -100.262649",1727,0.0,0.0,1.0,0.0,1937,0.0,1937.0,88.0,3,,,0.0
1.2102E+14,4.90 MILES E OF SH 6,"29.471014, -95.334872",22192,0.0,0.0,1.0,0.0,2007,0.0,2007.0,18.0,4,,,0.0
1.2102E+14,2.27 MI W OF US 59,"29.562208, -95.195566",6300,0.0,0.0,1.0,0.0,1990,0.0,1990.0,35.0,4,,,0.0
1.2102E+14,IH 45 & BW 8 INTERCHANGE,"29.562865, -95.244531",20784,0.0,0.0,1.0,0.0,2003,0.0,2003.0,22.0,4,,,0.0
1.2102E+14,SH 249/BW 8 INTERCHANGE,"29.562075, -95.311037",18902,0.0,0.0,1.0,0.0,2005,0.0,2005.0,20.0,4,,,0.0
1.2102E+14,1.35 MI E OF IH 45,"30.053543, -95.244734",7113,0.0,0.0,1.0,0.0,2016,0.0,2016.0,9.0,4,,,0.0
1.2102E+14,1.25 MI E OF IH 45,"30.053323, -95.245043",2000,0.0,0.0,1.0,0.0,2016,0.0,2016.0,9.0,3,,,0.0
121020A16311001,0.05 MI W OF YELLOWSTON,"29.590404, -95.110224",500,0.0,0.0,1.0,0.0,1995,0.0,1995.0,30.0,3,,,0.0
121020A39240001,0.10 MI E OF E FRIO RIVER,"29.552689, -95.414728",250,0.0,0.0,1.0,0.0,2010,0.0,2010.0,15.0,3,,,0.0
121020AA0144001,0.70 MI E OF RED BLUFF RD,"29.390234, -95.063569",11610,0.0,0.0,1.0,0.0,1959,1970.0,1970.0,55.0,3,,,0.0
121020AA0144002,0.70 MI E RED BLUFF RD,"29.390234, -95.063569",11610,0.0,0.0,1.0,0.0,1959,1970.0,1970.0,55.0,3,,,0.0
121020B09361278,0.1 MI E OF BUFFALO SPDWY,"29.415038, -95.253136",7960,0.0,0.0,1.0,0.0,1959,0.0,1959.0,66.0,3,,,0.0
121020B01905096,1.0 MI S OF IH 45,"29.491001, -95.225956",16820,0.0,0.0,1.0,0.0,1941,0.0,1941.0,84.0,3,,,0.0
132410AA0192002,0.2 MI NE OF FM 1301,"29.133107, -95.544926",70,0.0,0.0,1.0,0.0,1998,0.0,1998.0,27.0,3,,,0.0
132410AA0235001,3.23 MI N OF FM 102,"29.222548, -96.064648",260,0.0,0.0,1.0,0.0,2008,0.0,2008.0,17.0,3,,,0.0
132410AA0239002,3.65 MI N OF FM 102,"29.231558, -96.081135",330,0.0,0.0,1.0,0.0,2012,0.0,2012.0,13.0,3,,,0.0
132410AA0254001,0.60 MI W OF FM 1164,"29.295305, -96.083076",50,0.0,0.0,1.0,0.0,2008,0.0,2008.0,17.0,4,,,0.0
132410AA0267002,1.63 MI N OF FM 102,"29.210764, -96.07155",370,0.0,0.0,1.0,0.0,2000,0.0,2000.0,25.0,3,,,0.0
081280AA0486001,0.50 MI E OF FM 707,"32.385434, -99.55052",27,0.0,0.0,1.0,0.0,1990,0.0,1990.0,35.0,4,,,0.0
8.1303E+13,NO DATA ENTERED,"31.253324, -95.062304",50,0.0,0.0,1.0,0.0,1979,0.0,1979.0,46.0,3,,,0.0
081320AA0113002,3.2 MI W OF SH 208,"33.052449, -100.532796",7,0.0,0.0,1.0,0.0,1952,0.0,1952.0,73.0,3,,,0.0
081320AA0154001,1.15 MI N OF CR 179,"33.231863, -100.450756",55,0.0,0.0,1.0,0.0,1955,0.0,1955.0,70.0,3,,,0.0
121020AA2113001,1.4M. S of BAY AREA BLVD,"29.344889, -95.053198",5000,0.0,0.0,1.0,0.0,1988,0.0,1988.0,37.0,4,,,0.0
121020B09385560,0.15 MI E OF FONDREN RD,"29.403261, -95.302103",44730,0.0,0.0,1.0,0.0,1970,0.0,1970.0,55.0,3,,,0.0
121020B16301229,0.02 MI S OF SHORESHADOWS,"30.031348, -95.070333",430,0.0,0.0,1.0,0.0,1960,0.0,1960.0,65.0,4,,,0.0
121020B17497001,0.15 MI W OF IH 45,"29.494304, -95.230142",12100,0.0,0.0,1.0,0.0,1960,0.0,1960.0,65.0,3,,,0.0
121020B23569001,0.2 MI S OF IH 10,"29.454894, -95.212856",4653,0.0,0.0,1.0,0.0,1977,0.0,1977.0,48.0,3,,,0.0
121020B25057512,0.50 MI S OF ALLENDALE RD,"29.403592, -95.143691",1880,0.0,0.0,1.0,0.0,1968,0.0,1968.0,57.0,4,,,0.0
121020B32209007,0.70 MI E OF FANNIN ST,"29.422163, -95.23344",24680,0.0,0.0,1.0,0.0,1958,0.0,1958.0,67.0,4,,,0.0
121020B32881040,0.3 MI NE OF GALVESTON RD,"29.411498, -95.15057",2915,0.0,0.0,1.0,0.0,1967,0.0,1967.0,58.0,4,,,0.0
121020B32881538,0.3 MI NE OF GALVESTON RD,"29.411497, -95.15057",2915,0.0,0.0,1.0,0.0,1967,0.0,1967.0,58.0,4,,,0.0
121020B34977015,1.8 MI N OF GREENS RD,"29.581739, -95.202014",1000,0.0,0.0,1.0,0.0,2006,0.0,2006.0,19.0,4,,,0.0
041880B01160001,0.1 Mi W of US 87,"35.152957, -101.501131",983,0.0,0.0,1.0,0.0,1964,0.0,1964.0,61.0,3,,,0.0
1.2102E+14,4.9 MI E OF SH 6,"29.471307, -95.334814",9600,0.0,0.0,1.0,0.0,2007,0.0,2007.0,18.0,4,,,0.0
041880B02815001,0.3 Mi N of Loop 335,"35.161651, -101.493556",168,0.0,0.0,1.0,0.0,1964,0.0,1964.0,61.0,3,,,0.0
041880B04245001,0.9 Mi N of LP 335,"35.164736, -101.492009",987,0.0,0.0,1.0,0.0,1997,0.0,1997.0,28.0,3,,,0.0
041880B05945001,0.7 Mi E of US 87,"35.164791, -101.491694",1224,0.0,0.0,1.0,0.0,1997,0.0,1997.0,28.0,3,,,0.0
041880B06120001,0.3 Mi E of River Rd,"35.162167, -101.493213",405,0.0,0.0,1.0,0.0,1964,0.0,1964.0,61.0,3,,,0.0
041880B06285001,1.3 Mi W of Polk St,"35.123104, -101.513488",940,0.0,0.0,1.0,0.0,1950,1990.0,1990.0,35.0,4,,,0.0
132410AA0102002,0.4 MI SW OF SH 60,"29.085194, -95.594976",100,0.0,0.0,1.0,0.0,2009,0.0,2009.0,16.0,3,,,0.0
132410AA0106001,0.5 MI SW OF SH 60,"29.091554, -96.001364",210,0.0,0.0,1.0,0.0,2005,0.0,2005.0,20.0,3,,,0.0
132410AA0124001,1.02 MI W OF SH 60,"29.133856, -96.030928",37,0.0,0.0,1.0,0.0,2018,0.0,2018.0,7.0,3,,,0.0
132410AA0149001,0.40 MI SE OF FM 442,"29.174177, -95.541937",50,0.0,0.0,1.0,0.0,2013,0.0,2013.0,12.0,3,,,0.0
1.2102E+14,0.55 MI W OF US 59,"29.46123, -95.210131",10080,0.0,0.0,1.0,0.0,2022,0.0,2022.0,3.0,3,,,0.0
1.2102E+14,SH 249/BW 8 INTERCHANGE,"29.562626, -95.311791",20872,0.0,0.0,1.0,0.0,2016,0.0,2016.0,9.0,4,,,0.0
041880B01200002,1.0 Mi N of Fairway Dr,"35.143332, -101.541509",115,0.0,0.0,1.0,0.0,1999,0.0,1999.0,26.0,3,,,0.0
072000AA0199052,0.60 MI W OF SH 153,"31.563442, -99.544907",50,0.0,0.0,1.0,0.0,1940,0.0,1940.0,85.0,4,,,0.0
072000AA0226050,0.20 MI SW OF SH 153,"32.031784, -100.065648",17,0.0,0.0,1.0,0.0,1967,0.0,1967.0,58.0,3,,,0.0
072000AA0227039,0.45 MI SW OF SH 153,"32.023301, -100.070705",17,0.0,0.0,1.0,0.0,1929,0.0,1929.0,96.0,4,,,0.0
072000AA0275036,0.85 MI N OF CR 273,"31.550037, -100.045993",23,0.0,0.0,1.0,0.0,1930,0.0,1930.0,95.0,4,,,0.0
072000AA0322040,0.30 MI N OF FM 1677,"32.005328, -100.011831",100,0.0,0.0,1.0,0.0,1930,1950.0,1950.0,75.0,4,,,0.0
072000AA0341045,0.50 MI W OF FM 2647,"31.550017, -99.53528",10,0.0,0.0,1.0,0.0,1930,0.0,1930.0,95.0,3,,,0.0
072000AA0348032,0.45 MI W OF FM 2887,"31.505655, -99.573157",50,0.0,0.0,1.0,0.0,1938,1950.0,1950.0,75.0,3,,,0.0
7.226E+13,2.95 MI SW OF US 87,"31.265376, -100.293389",10000,0.0,0.0,1.0,0.0,2003,0.0,2003.0,22.0,3,,,0.0
7.226E+13,2.95 MI SW OF US 87,"31.265374, -100.293233",9900,0.0,0.0,1.0,0.0,2003,0.0,2003.0,22.0,3,,,0.0
7.226E+13,1.05 MI SW OF US 87,"31.273513, -100.274541",5000,0.0,0.0,1.0,0.0,2003,0.0,2003.0,22.0,3,,,0.0
121020B44185017,AT IH 45 & BUFFALO BYU,"29.454953, -95.222442",10857,0.0,0.0,1.0,0.0,1959,0.0,1959.0,66.0,4,,,0.0
121700AA1822065,1.1 MI E OF FIRETOWER RD,"30.134908, -95.151586",870,0.0,0.0,1.0,0.0,1989,0.0,1989.0,36.0,3,,,0.0
121700AA1837103,0.5 MI E OF FM 1484,"30.111891, -95.144827",500,0.0,0.0,1.0,0.0,1989,0.0,1989.0,36.0,3,,,0.0
121700AA1845001,0.10 MI S OF AZALEA LN,"30.110992, -95.144356",50,0.0,0.0,1.0,0.0,1991,0.0,1991.0,34.0,3,,,0.0
121700AA1864106,.5 MI N OF FM 1485,"30.085785, -95.075755",50,0.0,0.0,1.0,0.0,1989,0.0,1989.0,36.0,3,,,0.0
121020B67161001,1.00 MI S OF IH 10,"29.453502, -95.194437",6892,0.0,0.0,1.0,0.0,1957,0.0,1957.0,68.0,4,,,0.0
121020TOL020304,0.1 MI S OF US90A,"29.382387, -95.285344",5000,0.0,0.0,1.0,0.0,2005,0.0,2005.0,20.0,4,,,0.0
121020TOL020305,0.1 MI S OF US 90A,"29.382494, -95.285569",7920,0.0,0.0,1.0,0.0,2005,0.0,2005.0,20.0,4,,,0.0
121700AA0133001,2.2 MI S OF SH 149,"30.302517, -95.452646",100,0.0,0.0,1.0,0.0,1990,0.0,1990.0,35.0,3,,,0.0
121700AA0313002,0.45 MI N OF FM 2854,"30.192654, -95.330184",200,0.0,0.0,1.0,0.0,1985,0.0,1985.0,40.0,3,,,0.0
1.3121E+14,0.51 Mi S of FM 710,"29.02441, -96.312108",260,0.0,0.0,1.0,0.0,1972,0.0,1972.0,53.0,4,,,0.0
7.226E+13,1.35 MI SW OF US 87,"31.272748, -100.28013",6850,0.0,0.0,1.0,0.0,2003,0.0,2003.0,22.0,3,,,0.0
130760AA0452001,0.25 MI SE OF FM 955,"29.514191, -96.425528",200,0.0,0.0,1.0,0.0,1970,1995.0,1995.0,30.0,4,,,0.0
130760AA0481001,1.02 MI W OF OL SMITHVILL,"29.521243, -97.091154",20,0.0,0.0,1.0,0.0,2005,0.0,2005.0,20.0,3,,,0.0
130760AA0483001,1.15 MI N OF FM 2237,"29.51053, -97.080175",40,0.0,0.0,1.0,0.0,2012,0.0,2012.0,13.0,3,,,0.0
130760AA0488001,0.15 MI NW OF FM 2503,"29.513589, -96.405676",70,0.0,0.0,1.0,0.0,1984,0.0,1984.0,41.0,3,,,0.0
130760AA0489001,0.55 MI NW OF FM 389,"30.002892, -96.382666",80,0.0,0.0,1.0,0.0,1987,0.0,1987.0,38.0,3,,,0.0
130760AA0491001,1.00 MI NW OF NASSAU RD,"30.021628, -96.395976",190,0.0,0.0,1.0,0.0,1989,0.0,1989.0,36.0,3,,,0.0
130760AA0491002,0.25 MI NW OF NASSAU RD,"30.015436, -96.392696",190,0.0,0.0,1.0,0.0,1999,0.0,1999.0,26.0,3,,,0.0
